ID,Age,Type,Experience,Hospital Location,Patients in Queue,Patients Seen in Lifetime
2320,67,74,17,906,18,6545
1772,78,100,10,998,10,8488
4481,46,16,4,981,22,5784
7182,77,69,28,901,6,9065
1170,36,67,11,961,1,2741
6928,79,74,1,945,7,4293
8679,44,75,10,901,4,6620
14192,71,87,13,993,16,8731
1974,69,27,9,929,27,9567
8330,40,16,8,961,5,3885
8216,32,43,18,977,12,1678
13891,38,77,11,990,5,4010
10712,73,4,4,915,3,2665
9258,55,26,5,983,25,4387
6399,47,49,25,999,26,4711
10350,80,56,5,988,21,4687
11168,61,51,20,905,17,7236
3064,73,62,7,908,9,9741
9475,58,79,8,979,13,4363
13723,77,41,12,928,29,8040
3047,37,29,27,986,26,6427
3340,38,58,15,978,28,7015
12217,31,94,4,938,5,8592
13565,60,98,25,941,12,1271
5469,43,89,29,969,9,7740
11853,60,7,3,942,30,8911
11179,39,21,8,957,1,4973
9685,72,36,26,983,8,8597
12552,57,53,3,995,2,4825
7204,38,28,16,935,20,7434
10277,68,12,22,967,17,3507
698,54,68,17,987,26,3228
8233,56,14,11,952,19,4047
5130,66,99,27,927,27,7523
823,36,61,9,911,4,7022
6689,32,60,7,947,4,5590
3195,62,61,29,935,22,5846
10282,61,98,19,919,24,4689
903,64,28,6,993,12,9761
5789,31,100,20,938,1,4524
1526,35,30,12,921,29,5475
9761,59,93,29,903,5,8106
12164,54,18,24,992,20,3102
5253,42,27,14,936,10,6580
13186,74,11,16,939,5,4206
10949,50,32,12,930,22,7746
7496,31,34,4,955,20,4886
11384,46,38,16,901,30,7643
627,37,85,18,930,7,2399
10148,49,61,7,965,24,8765
2272,56,75,30,921,14,8699
3072,38,22,30,974,15,1400
14418,48,41,3,945,1,8061
1107,50,41,0,979,29,8868
8370,75,26,28,924,23,1457
13409,37,39,12,978,26,7382
4841,32,92,8,991,15,3798
10317,64,25,25,956,24,8480
10128,56,39,4,999,30,2175
11565,33,32,25,950,12,9150
10135,31,53,14,914,19,4243
4793,51,2,12,965,25,3342
10739,49,27,18,994,27,2525
6024,33,5,22,937,1,1752
4411,63,79,30,912,9,7132
7042,63,31,21,957,1,3997
2515,45,9,0,930,20,2795
5377,41,16,21,985,15,3800
13014,51,19,9,959,17,7033
548,73,26,11,997,9,4111
1529,44,6,22,981,4,8469
13277,53,54,27,946,11,4924
14956,35,31,24,975,23,4190
10472,68,85,25,933,1,3025
11531,41,100,2,983,20,9486
8345,57,89,20,904,26,5696
8120,71,61,10,997,15,5454
6527,65,30,25,933,18,5373
5663,46,74,13,902,27,9557
14406,39,18,11,929,18,1925
11159,56,24,0,937,5,4576
5505,36,94,0,973,25,8462
3418,35,76,7,989,5,4550
4295,71,24,21,948,11,8195
614,70,95,19,923,7,5061
13436,47,63,8,958,8,3716
1954,46,34,2,970,5,7620
9489,49,84,7,944,10,1274
11714,76,69,26,973,10,8785
13798,73,96,30,932,23,1587
627,51,60,12,987,14,1653
12161,70,32,24,962,27,2332
12023,35,69,5,946,2,2260
8815,31,24,15,927,1,2668
632,67,88,30,905,22,6398
12421,45,85,3,942,13,8462
12169,31,95,15,922,30,1329
12961,60,63,13,908,21,9044
11250,57,90,6,908,8,1387
5580,78,51,18,900,15,8768
525,50,12,28,945,25,6015
5743,52,42,20,959,15,1940
4427,61,24,11,918,7,8394
3411,80,52,27,970,12,2222
9126,54,33,16,986,26,2108
11188,65,36,16,942,16,6036
3563,41,28,29,920,11,6866
575,44,11,0,902,20,7506
14987,69,59,30,967,19,2638
5457,56,21,3,916,12,2132
13539,37,42,1,996,23,4841
2854,62,49,21,942,23,9702
6794,37,99,9,903,23,6389
3571,47,58,30,983,14,6728
2685,74,52,17,925,26,9777
10948,47,41,24,951,13,9787
13082,74,18,10,943,16,4202
1270,65,79,21,952,24,2238
9705,55,36,27,977,29,2486
12724,66,41,3,908,5,6751
797,39,45,22,911,7,9870
5870,70,67,25,987,16,3658
14618,53,36,25,964,21,1309
10884,55,60,25,982,16,4004
1363,67,53,10,989,8,4350
7522,63,19,3,951,22,5717
10068,61,77,12,963,30,9465
14038,56,86,25,962,30,4755
14514,68,72,28,968,20,5233
909,30,5,12,952,15,2949
13877,73,98,6,904,12,5409
13938,41,65,21,982,23,3887
12840,72,3,15,965,29,1987
1678,36,2,10,991,10,9317
3633,67,22,8,966,19,3266
4926,51,6,19,910,30,9946
12385,55,60,22,956,4,5286
8961,44,60,22,919,14,1964
816,58,19,3,995,8,5916
3748,73,10,26,991,16,6561
14478,31,77,7,961,13,5067
13690,30,52,10,994,10,1887
11813,36,14,7,959,1,6526
2121,40,2,20,905,4,8574
8015,32,7,10,980,11,2756
10991,40,55,10,904,16,1563
10076,53,43,11,976,23,5287
7759,59,59,19,989,11,1373
6880,47,13,11,901,19,6184
4861,73,68,5,960,12,3696
12498,38,19,21,979,14,4712
4160,62,18,12,917,7,8391
4120,61,73,30,969,4,4757
5531,70,47,20,963,9,9628
13524,33,53,23,942,15,8361
14285,72,56,9,921,3,9929
5207,54,96,23,998,17,2221
14983,68,11,15,947,4,8054
5198,75,41,19,970,28,7161
5505,69,12,4,932,30,3351
9256,79,46,22,926,10,2149
8962,66,100,26,980,14,7640
14228,47,2,8,989,20,6613
5301,39,68,3,993,14,3819
11155,63,46,15,948,17,1663
2839,36,29,15,956,13,3960
11167,62,31,13,975,14,3970
2351,66,76,0,984,25,3783
6664,40,67,5,947,29,3480
3751,54,12,2,992,8,8451
10889,54,23,9,928,15,2782
12145,73,84,18,917,3,2716
1777,33,13,17,940,30,2454
1035,50,89,8,932,24,1793
4389,45,16,20,920,13,1983
7916,54,2,5,910,26,2013
9261,75,36,6,984,12,5337
2188,40,10,25,997,14,3789
14887,46,43,4,911,15,6666
2066,32,34,28,935,5,6274
7715,49,25,3,974,29,4121
9148,75,43,20,920,7,4967
11473,58,54,15,969,1,6343
11834,31,39,7,992,16,4614
917,37,40,27,987,12,1209
8624,79,34,13,913,1,5176
9889,47,56,28,919,8,4333
10285,43,23,1,987,28,9781
11964,41,43,5,982,6,3389
3758,66,75,1,909,19,1788
3550,67,38,13,934,13,6199
10570,66,69,18,956,17,3070
12001,54,12,2,943,22,2191
10071,69,26,15,998,25,3330
1635,49,11,14,963,30,5185
13698,57,83,29,988,13,2844
7422,52,4,0,998,3,7163
2888,40,75,23,971,24,5099
2733,52,51,3,900,15,3855
11566,37,60,24,986,3,7574
10259,52,36,0,918,3,8372
1638,57,13,23,963,23,2120
13315,79,65,8,926,5,9318
8641,70,43,0,963,16,9324
9823,60,75,15,951,3,2096
10331,72,63,19,998,19,2984
14271,72,72,30,964,1,3848
12725,80,74,28,942,5,5016
5020,59,45,25,907,16,4308
9180,70,50,7,944,9,3960
2368,77,81,19,928,14,8332
894,43,78,30,938,19,5236
13783,47,39,4,925,6,4532
12352,44,11,13,933,26,5181
10165,64,88,0,921,20,3827
9473,74,5,19,940,23,9786
6321,39,70,8,910,26,2521
12866,51,64,14,906,3,4308
13189,78,91,18,1000,24,1340
5937,73,84,9,956,29,3885
10774,42,61,23,997,16,8078
13369,40,85,16,990,15,3757
4801,73,51,15,974,27,2537
9349,41,12,26,938,23,7064
11295,49,51,30,987,28,4961
12656,78,54,28,922,24,7621
3986,75,46,26,977,14,3878
7031,35,23,11,945,3,4386
1143,69,70,24,944,27,5221
11204,56,25,11,943,3,7519
6683,78,20,7,917,21,2935
5551,48,2,27,919,25,9034
11030,47,67,16,962,26,9324
12534,73,83,12,957,6,9287
9066,67,22,19,937,15,4087
14782,41,52,4,929,11,2295
10565,41,12,26,909,22,4098
4460,70,59,19,987,9,4054
13284,60,55,18,958,6,6430
2391,65,71,26,950,24,5448
12959,42,44,24,927,4,5951
7576,75,15,11,988,4,3120
9391,66,85,20,976,16,3370
1604,63,99,10,958,9,8223
11997,36,20,16,930,21,9513
6949,42,22,17,938,3,9043
14825,66,14,9,902,18,1152
5721,58,19,20,980,17,4932
556,41,11,10,973,11,4487
4061,56,77,2,918,11,2422
6771,49,11,10,980,10,8244
3975,52,51,28,919,19,8491
12918,54,93,0,953,24,2721
715,79,59,10,947,21,4630
1843,39,7,16,936,19,1598
11251,52,90,4,973,11,1000
6032,33,4,5,911,19,4648
9414,67,84,12,1000,4,4460
1950,31,35,19,993,23,5271
8778,69,89,5,908,2,6082
9365,69,60,3,973,22,1960
14944,68,79,8,922,17,1276
980,66,27,17,949,12,7688
12555,55,91,0,993,29,9270
2246,76,67,16,935,8,8074
931,70,60,15,940,29,6496
9848,52,87,2,929,3,1901
6187,45,62,6,933,18,2169
7935,63,86,27,936,26,8146
3209,65,28,28,978,19,6131
9291,42,89,4,962,9,6623
6008,49,22,14,935,2,5709
4080,44,67,30,925,19,9805
4777,60,69,24,973,9,6424
9366,48,65,25,932,4,7500
7194,57,30,0,959,9,4048
2955,41,80,18,989,7,8477
8824,32,19,29,950,19,6990
6344,50,51,1,906,12,7166
13238,64,24,1,984,20,6726
9232,30,9,4,939,4,7748
10711,56,67,26,918,1,5053
7956,48,45,18,990,15,8688
6084,65,63,29,930,30,8126
3190,53,100,18,944,30,2066
9900,65,90,4,905,23,2345
10720,61,82,3,983,17,3622
1309,43,24,30,966,18,4431
4060,50,93,1,954,10,2509
4963,43,38,29,976,7,3202
10916,38,86,22,910,4,1890
6164,49,100,17,997,3,5163
11989,34,33,16,993,27,4523
11578,41,62,13,905,9,9317
4225,60,80,19,901,4,8296
4132,30,76,22,953,14,3564
10235,39,99,18,988,5,6226
6011,78,7,20,949,17,8566
1534,38,62,0,984,4,1832
3791,38,35,30,910,15,8565
5546,57,78,3,928,5,2755
6603,61,38,13,940,29,5566
11956,57,59,4,910,28,6206
11698,44,27,22,972,29,5749
4208,54,61,5,983,2,6149
4223,37,90,1,937,13,7104
7421,33,41,13,951,16,6629
3687,35,49,23,947,27,6005
539,59,17,9,922,25,8509
7271,60,81,14,986,11,5616
7050,69,54,4,929,9,4042
7189,53,32,16,941,18,2549
12536,55,71,17,920,12,3385
8856,41,37,17,943,27,5117
4423,77,11,5,998,27,2555
11656,61,64,9,920,18,2443
6795,30,70,11,945,19,9402
14372,55,26,21,985,20,4435
3259,33,30,21,924,27,4964
14194,69,10,16,907,24,8890
8327,45,23,27,927,3,9636
12695,38,57,23,948,8,2172
9480,57,97,20,936,10,9457
14661,37,69,12,905,21,4216
11001,51,47,3,963,19,9640
7828,35,89,26,995,17,8437
8203,67,73,12,951,10,1577
5002,33,97,4,974,7,9926
4231,48,75,27,972,24,5874
7494,76,75,3,980,2,3578
8393,40,99,14,950,25,2157
759,70,73,23,988,15,8183
4051,52,97,20,920,24,8271
4366,58,83,12,958,17,2555
12342,48,17,18,960,28,2452
12539,61,86,25,930,10,3491
5358,41,60,5,942,24,6698
8010,62,65,19,918,30,9403
2242,34,87,22,965,12,5498
3189,75,55,3,910,27,6235
8327,79,80,25,935,14,7644
6459,37,94,8,927,22,6463
7924,79,3,17,904,5,5504
13089,40,58,19,943,5,3261
4642,44,40,10,978,28,7696
7330,40,82,21,991,18,7571
9562,41,18,15,980,13,5453
13775,39,53,28,905,12,3556
12597,40,77,11,903,25,9178
1287,68,26,29,969,14,3029
2897,60,63,18,924,19,7314
4293,75,79,23,967,22,4039
7059,37,73,24,938,15,5316
10017,74,96,21,933,13,7156
11598,77,56,24,904,21,9329
12711,77,71,4,926,10,2971
7970,31,88,27,980,9,5751
9508,45,78,24,965,1,7602
14642,43,96,18,978,26,9607
13043,80,24,16,945,16,6424
2993,43,71,1,960,20,8080
7430,35,4,0,989,19,1914
5357,51,75,26,923,17,8911
9735,75,100,0,971,7,3012
11103,69,8,1,914,1,3509
826,59,65,12,978,7,9657
5505,75,54,27,936,12,2335
8959,58,6,26,1000,18,6946
11913,63,53,11,983,30,8081
14114,47,34,27,997,25,7890
5853,48,37,15,931,8,9332
1206,62,15,1,924,11,8916
7910,71,46,20,960,14,8220
1718,56,74,14,900,24,6222
12179,36,45,14,969,14,8754
4743,78,5,30,939,10,9821
3724,61,14,29,908,14,2091
8066,55,9,5,914,13,5983
7354,68,38,6,905,19,7333
14502,42,26,17,992,9,7448
4192,53,87,9,923,18,2615
4833,30,49,14,901,27,9256
11896,60,66,23,911,4,3098
3583,50,51,19,912,10,8847
3486,69,7,30,967,25,9802
8663,35,37,1,973,26,1117
4953,42,59,16,967,26,9513
2878,38,81,20,950,5,6970
13869,43,10,29,928,7,4736
13099,76,32,30,904,20,3007
7375,67,67,5,996,30,1541
6973,36,11,5,955,3,6950
8369,64,53,12,987,19,7941
10759,71,86,13,930,16,9963
2948,44,64,11,979,28,5033
11617,56,75,12,920,14,7540
13991,38,21,2,931,12,9856
6958,66,25,30,972,4,4073
5759,51,27,27,919,4,5401
7200,55,53,16,910,6,5732
12211,70,96,25,976,12,8545
6502,64,3,28,979,21,5160
2897,38,44,10,1000,12,1444
13468,50,41,15,944,9,1862
7605,59,26,14,911,15,8244
13614,37,100,26,986,19,1194
11989,39,19,0,902,28,1159
9607,30,89,26,917,24,4906
10012,74,68,28,909,6,9611
9853,65,59,9,913,21,5379
939,53,15,26,924,21,8222
6858,30,35,7,960,16,3190
2639,38,10,14,964,24,7691
4722,30,31,13,976,1,4650
11896,44,100,3,992,29,4273
6311,50,81,17,943,9,3853
5366,44,83,21,957,3,4417
9343,38,75,6,937,18,6338
4429,76,45,9,918,13,2339
3242,50,87,20,909,6,2616
3955,42,55,3,986,12,9599
7878,65,39,6,919,3,2776
14734,58,49,21,980,3,7033
8268,57,80,23,913,12,9281
9790,65,91,20,931,18,5378
2283,33,100,20,1000,20,1546
1573,42,47,1,996,4,4142
6237,69,13,27,940,21,5431
13147,46,67,4,908,29,7317
3765,59,76,3,954,9,9777
10646,62,36,10,930,15,4574
3855,72,28,26,947,20,3522
4410,70,100,0,955,9,6271
648,43,96,18,994,6,3293
7880,70,99,6,953,5,1656
3976,49,82,16,903,24,5805
13366,37,3,6,981,1,3024
11573,35,65,20,983,6,7655
6156,74,97,21,903,23,7516
4342,78,25,17,921,8,6663
1910,32,65,24,920,27,3922
2450,47,67,24,974,14,3615
2095,41,22,24,963,13,9446
1076,68,86,15,968,24,9426
12713,76,49,5,934,18,9197
3449,48,63,23,921,9,5402
9643,40,40,22,967,12,7734
14047,70,71,16,907,27,8413
7280,51,4,19,949,2,2807
11161,55,82,21,982,24,4405
7286,72,53,7,974,19,8605
8963,42,17,5,959,23,1864
3622,44,47,27,919,7,2887
6566,31,81,26,902,8,8692
5510,46,67,14,902,3,5098
650,43,34,20,902,6,7226
13343,68,42,15,932,7,4604
2298,69,50,22,912,14,3505
774,61,90,16,977,3,6902
1974,43,99,23,933,6,1356
9341,52,35,14,933,28,8392
13928,67,48,13,999,19,8530
9438,66,85,14,964,26,9144
11343,65,17,0,900,19,8173
5124,66,88,15,916,2,9704
6891,49,4,28,955,5,5174
13925,46,79,11,978,12,8510
8735,33,36,6,969,12,4758
8966,76,89,15,961,16,1065
12460,49,37,6,910,24,4222
6672,50,13,18,969,2,2384
4059,38,4,6,990,13,8502
14808,77,18,30,996,22,5086
13476,37,56,10,969,17,9663
8082,51,15,28,922,4,4226
3433,55,56,25,907,15,6361
8764,79,98,13,942,17,9171
6117,43,49,4,948,7,1394
1630,30,100,19,960,11,8032
6925,46,94,16,963,30,9298
12444,80,10,12,957,9,1050
3463,78,74,17,984,30,8327
12435,56,4,30,966,2,2096
12449,32,93,7,944,3,4253
7622,40,78,0,927,13,6699
2107,78,76,21,955,16,7153
3307,41,54,1,973,8,3783
8635,54,8,16,904,27,5020
1395,48,98,0,929,29,6488
11362,35,86,2,941,16,7491
10170,55,2,5,959,2,8368
1070,72,17,24,956,12,4779
7266,79,76,1,951,29,2884
7895,31,26,11,943,25,6234
10032,59,33,18,909,3,8849
682,72,72,7,959,11,1083
13231,45,59,24,977,19,3409
1431,68,11,20,943,16,2663
1295,46,40,25,914,13,8756
3746,40,53,17,959,23,1059
4127,40,44,22,961,5,3428
6671,72,97,13,926,19,3943
14218,60,96,28,937,26,5919
8090,38,56,21,986,23,7449
9980,49,49,21,987,26,6641
13656,59,53,17,957,12,8011
13037,50,4,29,948,5,6917
10548,40,81,15,959,21,6998
8831,68,86,20,939,25,6732
14125,46,19,26,967,17,9090
4258,70,89,1,997,23,4994
14047,71,23,7,921,3,3318
5029,37,43,4,912,20,9604
13880,77,33,10,917,24,8380
10846,50,20,5,950,21,5985
8223,49,30,21,993,22,5698
14344,76,17,20,956,2,6024
961,78,24,19,926,21,2350
7414,58,15,27,978,2,1934
9256,69,57,5,926,27,9931
9530,79,69,15,913,6,4011
9551,63,77,28,978,15,4736
5473,32,71,1,973,30,2852
5641,46,65,17,930,23,8405
3651,65,97,1,968,27,7596
716,59,35,10,946,12,6357
14779,43,60,22,985,2,9321
501,72,68,11,908,4,2521
8837,61,60,10,919,27,1665
10947,46,68,26,979,27,7427
621,47,55,9,952,1,8895
14481,44,68,25,933,17,4120
12389,57,76,1,969,24,7888
14055,43,53,25,974,25,9180
14029,80,83,10,988,5,6086
1946,77,18,2,984,1,1695
3290,60,30,11,900,16,7555
11796,35,55,17,987,19,9180
7070,64,31,29,975,30,2339
1778,30,34,9,990,25,4612
9919,31,86,25,969,5,3568
4258,71,40,29,930,7,5862
12885,62,87,19,907,2,7430
5779,32,49,21,985,2,1931
7101,73,37,6,967,20,6516
9192,77,88,9,958,29,4426
10154,59,21,17,974,24,5474
5646,68,26,13,971,27,8718
5608,54,97,7,948,3,3703
1315,76,44,18,996,10,1264
11978,45,27,7,981,16,9321
645,71,8,14,945,12,8254
14031,57,59,8,969,7,2888
6090,38,95,19,924,28,5267
736,55,27,6,962,24,5189
11171,33,20,15,925,1,5793
12209,46,19,1,966,12,5132
3637,59,39,19,937,16,1010
13340,31,56,23,977,28,5527
12312,71,19,7,982,11,9969
4571,41,43,7,961,3,3583
1657,66,36,7,993,5,1203
10453,77,44,29,953,20,7205
9882,37,10,25,961,23,8035
10838,30,47,1,903,2,1634
6609,68,78,30,907,25,5634
1749,76,60,28,905,7,4228
10974,68,99,18,930,3,7000
6559,65,83,29,979,4,7781
12843,57,79,10,955,16,2717
13886,76,38,9,990,1,8837
4783,48,3,0,961,12,3310
10263,59,67,14,923,18,9329
9815,63,31,20,956,5,4738
2802,50,6,4,956,11,3653
13729,43,1,24,927,9,5345
3177,75,24,4,923,16,9341
13596,51,47,11,907,24,8727
11460,37,27,16,947,17,6718
7301,39,53,24,997,21,5398
4255,63,36,15,961,14,6801
4039,74,73,24,900,13,5147
7722,70,36,11,909,11,2863
11236,55,66,21,970,30,8238
14868,31,21,27,904,18,3414
11470,75,2,30,918,8,6426
12641,36,88,17,974,29,4509
13596,74,94,29,918,27,6587
4446,66,11,14,928,2,5703
4132,64,30,14,932,13,9523
11680,53,76,22,972,27,9810
12793,65,37,30,958,2,4224
11726,59,100,19,973,25,4690
6440,38,92,27,905,12,8840
4388,62,67,28,943,2,5524
5399,51,66,9,922,24,2294
5732,73,77,14,951,22,7344
6594,48,44,17,973,24,6017
11505,32,36,25,941,7,9204
3348,70,48,9,959,3,4572
8099,71,39,19,931,28,2138
4971,41,43,5,930,16,3796
9807,48,1,16,933,24,5874
11073,46,1,25,937,13,3340
1265,30,87,1,959,8,6786
1815,30,41,25,977,17,3110
6882,45,65,18,978,18,4129
8490,51,9,22,983,22,3453
8046,46,25,4,964,3,5640
14779,32,1,10,956,13,3689
1642,57,72,3,913,29,4892
619,54,18,30,969,11,1245
7633,66,28,30,924,7,7070
4639,78,82,11,998,10,9329
14766,58,19,5,909,2,9763
12365,63,6,23,902,12,2360
2805,32,73,30,973,3,4297
6913,64,83,6,927,8,1109
6649,47,95,17,907,18,9384
9089,70,73,4,962,20,6790
14807,44,49,9,924,22,4718
6159,58,75,30,933,2,8570
7463,47,10,29,925,2,7782
10522,64,19,21,956,5,9583
13116,33,45,6,983,5,5662
14517,48,99,18,973,8,1591
4061,57,82,9,921,6,7090
3131,42,30,14,901,4,1040
3837,64,35,19,999,10,6904
4187,47,60,18,913,20,7873
12105,65,78,20,923,16,9561
12159,45,51,6,907,3,2314
1204,59,78,14,901,14,3281
8395,35,35,30,945,10,5909
1629,40,83,22,900,13,1254
9649,76,15,12,915,18,9678
13910,79,68,20,915,15,5510
9097,62,75,11,933,10,8208
3825,76,22,20,952,6,3936
3706,63,22,22,956,15,2579
10237,70,73,4,967,21,6712
656,63,2,6,951,9,2534
12565,36,73,9,948,15,8086
7582,30,44,27,902,23,3904
12521,34,34,21,929,1,2124
7921,65,96,17,974,6,1311
11120,56,51,19,916,18,8912
1036,37,67,24,978,21,2566
12960,71,93,2,955,9,6134
1471,47,40,23,904,2,5158
10192,42,6,8,961,14,9997
9392,67,74,26,927,18,9451
12707,42,43,23,902,28,8020
4516,40,59,26,984,30,2563
8952,37,6,20,978,13,4748
2900,52,62,25,924,13,8998
6219,52,15,25,940,26,5045
11155,62,34,15,973,27,2298
8212,43,95,29,996,8,9029
13037,37,20,14,998,23,5561
7658,56,43,9,919,7,1811
6230,79,67,17,991,25,2624
11369,36,92,30,951,13,6845
12396,75,20,12,905,5,4398
4640,38,22,18,984,10,7125
5544,51,44,16,918,20,9740
9332,68,74,9,975,29,7711
816,44,68,2,915,8,3198
4165,76,64,20,943,23,9455
2203,48,48,25,989,14,1062
10889,50,42,10,947,14,2997
7466,38,9,9,988,10,5461
13460,41,11,4,984,16,8636
13518,42,78,2,953,12,2163
14729,78,17,5,943,28,2022
12596,59,1,27,937,8,4620
9080,42,15,6,936,3,1886
12677,72,95,17,963,16,7996
6488,68,57,5,981,12,7393
13960,74,43,30,969,22,5149
13462,72,89,2,940,25,5338
9233,30,5,28,998,5,4375
8666,72,25,7,943,26,5866
8628,57,46,28,961,22,1002
7457,44,74,10,906,25,3015
12229,74,90,29,995,1,9763
2515,40,36,14,948,12,2473
3917,48,42,30,996,20,8179
12344,62,79,12,931,10,2092
4521,33,68,19,925,3,7310
14129,56,74,5,939,3,5683
4570,63,16,27,970,29,5689
12966,57,71,0,959,6,3637
3558,75,47,6,936,21,1933
12898,78,72,6,951,2,8915
12560,77,16,4,994,5,6227
5406,47,79,15,975,4,5264
10459,37,3,15,928,7,1720
932,72,100,12,972,21,9520
7019,63,21,21,945,18,8031
7919,39,78,2,928,10,7987
10359,43,49,14,935,22,5021
8411,34,54,15,915,29,2195
11723,32,93,19,986,21,4579
5445,34,64,30,922,27,7224
6354,47,21,17,923,16,5167
14818,62,31,23,960,17,3363
12249,72,3,17,938,26,7277
2176,49,54,12,938,1,3965
6934,59,85,29,939,16,3402
7430,55,94,20,980,20,9454
9426,62,60,27,928,24,8029
2854,75,8,15,915,6,6905
10806,50,65,24,998,23,8666
6493,68,14,2,925,3,4934
1309,42,8,5,992,22,6927
14136,77,53,17,962,13,7501
4633,35,14,29,909,27,8718
9533,69,19,16,928,3,5597
3137,71,63,11,947,17,3106
14275,32,34,23,903,22,4593
4606,30,19,16,969,15,9335
3216,33,53,26,922,7,2498
597,74,5,2,952,17,9455
13025,54,12,17,902,26,3550
10924,40,47,2,933,12,4440
4454,32,58,21,994,3,3806
12893,34,70,11,943,5,8547
11576,34,18,23,958,14,9110
1320,44,76,9,929,26,7157
13867,69,63,7,931,5,8931
11773,75,46,21,920,19,4234
2626,37,22,7,908,25,6608
4990,58,97,23,946,3,4861
14161,55,84,29,922,2,9415
7804,38,4,28,969,5,1985
7272,64,23,19,942,7,8117
3761,80,74,6,901,25,4111
10757,69,46,25,927,1,9802
11014,33,40,21,991,5,4152
4639,57,63,5,913,23,2130
11601,50,82,18,997,15,5377
11425,49,92,23,905,9,5908
13743,64,76,16,994,10,6948
2125,42,92,12,945,11,3396
14992,43,16,13,920,14,8798
5527,45,29,2,908,13,9108
7981,57,48,19,932,18,9347
1692,63,85,1,954,5,1666
9006,30,9,1,967,4,7503
7770,31,69,29,931,29,1798
6926,52,68,22,951,27,6655
1451,53,41,23,941,12,5096
1908,32,10,4,974,22,6229
14140,61,68,26,993,5,9898
3303,74,60,23,997,6,1778
3229,73,90,23,982,28,1703
2437,65,47,7,906,15,9304
1883,46,60,10,986,23,5929
4154,33,78,19,908,21,4706
6805,35,96,28,900,24,1224
2621,67,43,11,984,27,2863
4826,44,40,22,915,25,6750
13055,73,11,20,959,15,1460
14686,72,3,17,953,5,4370
814,57,82,26,976,5,9148
4586,52,36,7,963,26,2012
5830,65,15,4,904,8,7574
11674,64,60,9,933,8,9907
4127,62,32,0,972,28,1461
4435,72,28,11,940,24,7434
3537,57,51,1,916,10,6096
6252,32,91,19,948,4,2900
12856,70,68,27,951,27,2593
9457,41,82,18,950,24,9106
4618,62,87,10,907,3,5958
14427,60,19,16,948,5,1820
8980,61,86,9,922,24,4300
12681,67,18,0,928,25,4132
10989,61,37,21,982,6,3296
1405,63,92,2,913,24,8689
1853,31,63,6,933,8,9679
9945,61,80,4,930,21,1706
7617,63,71,14,992,2,4496
694,47,39,19,988,16,6362
9726,65,86,21,919,12,5369
9381,63,28,11,954,10,8527
11121,70,11,27,952,15,2953
11104,32,20,19,989,19,3597
2921,35,57,2,991,17,9880
3535,62,52,16,954,13,8785
575,49,70,3,978,15,9510
9819,39,42,9,960,3,6073
7708,68,33,11,967,15,4735
9164,31,34,0,943,9,9868
10532,64,3,8,993,15,7157
1778,74,80,22,976,28,4408
5106,67,89,10,946,30,4829
6365,65,22,26,984,4,9143
3067,33,13,2,929,30,3499
4085,65,34,27,966,25,9375
2489,67,42,10,977,14,9538
8452,71,10,12,976,11,5517
13661,36,91,3,943,24,4378
5133,47,43,18,998,6,1638
6532,41,42,26,904,28,3368
2076,39,14,22,978,28,1471
12597,80,80,21,980,24,7995
5194,36,83,2,908,27,3199
7687,41,81,2,948,1,3860
7898,53,75,19,996,15,2916
4993,55,5,20,988,11,3676
7641,38,18,9,919,23,8482
10091,39,37,28,901,16,5927
6643,48,8,16,973,22,6214
9580,47,60,0,910,30,1798
5058,45,74,14,916,28,4318
3952,38,28,10,922,10,5237
6957,35,73,25,909,2,1334
10003,76,74,3,986,26,3468
13698,60,97,13,937,21,1182
1661,35,79,22,928,26,5990
4097,31,87,16,913,25,7298
8634,70,30,10,925,8,6241
3886,74,84,4,903,8,1250
14154,36,11,6,908,8,8764
7016,64,33,0,943,27,7565
8763,41,97,28,919,18,8548
12737,68,57,28,976,25,6109
9401,42,52,23,964,12,2131
2276,38,66,14,901,5,8917
12334,33,36,30,998,26,6922
1693,66,95,13,964,14,3974
2144,63,46,3,970,23,8200
14187,54,11,11,957,13,3498
11629,69,67,24,914,20,9804
11566,79,90,17,936,1,1617
4074,78,51,16,928,2,1938
6790,55,36,24,903,23,8632
7171,77,65,16,960,10,2385
14172,53,38,6,958,23,3454
10285,34,8,29,984,14,7068
7312,51,73,16,999,28,3615
8999,63,28,22,902,1,6957
7345,78,8,27,963,14,3941
13327,36,42,14,994,3,4201
8162,61,20,30,956,12,4536
9125,75,49,4,954,5,8760
9179,68,84,22,951,18,6123
10006,38,71,0,961,16,5355
11625,78,47,9,924,25,2519
12330,70,96,8,900,16,4678
778,34,4,6,925,23,8349
5776,71,41,29,964,12,5832
13949,48,14,25,926,18,9769
5795,59,15,12,998,14,2697
607,80,96,18,992,22,5613
8495,33,2,23,942,3,9272
13185,47,6,7,975,12,8284
6396,69,22,23,931,18,6842
12873,60,2,24,957,29,6241
4644,55,79,12,923,3,1175
13676,36,19,26,980,26,2582
12005,35,4,29,952,2,9439
2413,66,40,12,962,21,2571
1750,66,49,10,919,5,4115
879,44,4,26,994,7,5255
7600,80,86,2,997,5,5249
4177,57,57,8,988,10,6285
8660,65,74,9,925,16,2484
3913,63,36,17,924,1,5925
7441,74,77,17,993,25,4852
681,66,8,28,918,30,4613
6057,31,10,21,990,20,5098
570,71,5,24,930,15,2576
